tickerSymbol,Risk,EPS,MarketCap,ROE,LastPrice,Beta,MrktCapRank,TtmPe,PB,PE
KDDL,3.115539071,80.77003653,3466.429075,11.12091983,2787.65,1.661371446,910,37.16154669,3.029327422,33.76282337
ABREL,3.538695519,4.523899223,30905.55415,1.242492608,2796.2,1.171297721,257,317.0125566,7.547696815,611.627828
GALAXYSURF,2.249395149,85.02950465,10042.91305,14.84415776,2832.6,0.898855538,534,32.0552603,4.608426317,33.31314244
GODREJPROP,2.896958138,26.08589699,78805.58316,7.405025068,2834.1,1.678892724,126,56.74406005,7.649957983,108.6568908
TEAMLEASE,2.565029385,66.23226607,4778.082764,13.74614673,2850.4,1.115829215,783,46.0094633,5.889778446,42.60439379
KINGFA,3.473113399,101.1769907,3485.209019,23.23790739,2877.85,1.289535724,909,25.96639114,5.9213854,28.44372006
CEATLTD,2.536959774,158.8747932,12029.65511,17.11592701,2973.95,0.764936377,471,21.25080397,2.968562713,18.71882846
M&M,2.253019237,97.44190628,360180.8919,15.37193314,3004.8,1.29015303,15,30.35446251,4.528807319,31.96311994
COLPAL,1.798481055,48.6661733,82073.02499,73.7255448,3017.55,0.614897974,123,55.87151794,43.78722603,62.00508064
SHRIRAMFIN,2.497965681,196.3791729,113524.4336,15.76096939,3019,1.45196155,79,14.12304605,2.285265658,15.41115631
NPST,4.103679757,13.77275689,5886.36504,61.39342378,3023.45,,720,116.9553952,100.880292,220.4631101
AJANTPHARM,2.291320523,64.42710441,37808.39413,23.46884053,3026.8,0.147866672,224,43.20959329,10.59842408,46.32416546
LALPATHLAB,1.906064287,42.8815292,25256.56373,19.95748859,3031.95,0.746307551,297,62.92118517,13.39607808,70.60230824
PIDILITIND,1.536271678,34.01199528,154910.9583,21.53255975,3045.75,0.651119118,58,80.9966528,17.97734461,89.57600891
TCPLPACK,2.727513408,111.3846154,2766.070898,20.91492479,3046.75,1.600745611,995,23.94451955,5.261490714,27.28957082
HONDAPOWER,3.018392049,90.90518784,3114.683527,11.90689867,3070.75,0.84882545,948,45.26498368,3.835297592,33.77815343
SWARAJENG,2.215277184,113.5031726,3743.844727,38.79118715,3082.05,0.656972073,875,25.31506341,10.15803323,27.15686006
SUMMITSEC,3.934849362,69.4657139,3391.326033,1.071758878,3110.8,1.199085021,913,31.65026629,0.375724819,44.78180422
GRPLTD,4.798221279,42.45001061,1696.426243,14.41395556,3180.8,0.805559981,1217,74.20937194,10.17469107,74.93048775
TORNTPHARM,1.736369124,48.9408278,109130.0399,25.37692792,3224.45,0.48614641,84,60.56051049,15.91710215,65.88466409
MASTEK,2.665701805,98.67844039,10058.35181,15.55133198,3257.5,1.744475341,532,27.36743072,4.818579874,33.49546044
TITAN,1.651494241,39.28089888,291984.253,32.83091515,3291.65,1.044847637,25,90.03523065,31.08530321,83.51952317
TIINDIA,2.695373392,62.12769191,65563.33958,20.52435225,3389.15,1.53448502,144,56.77118601,9.720705499,54.60471861
SCHAEFFLER,2.314578202,57.51752342,54621.099,19.77769834,3409.95,0.614416383,166,59.94479637,11.36672646,60.75626682
AIAENG,1.962515298,120.39499,32176.86358,18.36260308,3448,0.637860001,251,30.4569591,4.825542713,28.33542941
RATNAMANI,2.311139487,88.85322148,24215.38416,21.13954428,3454.8,0.805799681,305,45.6403192,7.52919102,38.88210177
ECLERX,2.420338392,106.2574171,16266.92799,25.79159964,3462.85,1.19266072,403,31.22251053,7.231449179,31.8055098
NAVINFLUOR,2.200807611,54.57782889,17348.89357,11.84424273,3498.5,0.72074595,382,67.13708282,7.281282583,64.13639028
CUMMINSIND,2.536043433,62.06998557,97039.404,27.81733406,3500.7,1.286775518,98,49.77017772,14.67554565,56.39923979
BANARISUG,2.489119202,121.4542613,4410.839475,9.400393175,3517.5,1.192096032,814,33.77107017,2.6124375,28.96151986
ESCORTS,1.991367619,86.54635469,39600.18994,12.08984962,3600.65,0.543647498,214,34.08579072,4.31732514,37.74646123
AKZOINDIA,2.429260672,93.67524343,16997.4668,32.24246089,3605.6,0.130502783,387,39.07463632,12.7810112,39.84403844
DMART,1.963976674,39.04812575,238249.6445,14.58569846,3661.25,0.681729528,36,88.65894797,12.74243526,93.94072342
VADILALIND,3.318837808,203.0515469,2653.423384,31.04625562,3691.55,0.603894272,1010,17.31095631,4.889931231,18.18035892
LT,2.036552787,93.94533532,508619.568,12.671558,3698.7,1.106223297,12,37.60730112,4.959739193,38.94749091
TVSSRICHAK,2.33747366,140.9811873,2854.012247,10.06451733,3727.3,1.08610348,980,43.99587246,2.567804731,26.43827926
SKYGOLD,3.863980336,33.76828029,5764.07999,23.66106647,3736.8,,732,71.60347814,23.61166635,142.3581129
BBL,4.149447356,116.2864767,4366.9415,8.10649957,3864.55,1.169312771,819,36.10833058,2.341360388,33.22383977
KEI,2.83625251,64.38899013,39002.77998,20.24387183,4071.4,1.469418943,217,62.48442804,12.38863883,67.16048486
ANANDRATHI,2.305750786,53.87435572,16901.75577,39.41172349,4071.7,,390,64.07762738,25.54872009,75.12893174
PIIND,1.791436096,110.7016952,62192.84011,21.11177375,4099.7,1.162063113,149,35.03624591,7.123220721,36.986524
SUNDARMFIN,2.567807448,130.3135199,45664.888,12.10470083,4144.2,0.995786979,194,29.15350749,4.122041988,31.79961839
BEML,4.176224912,67.2601432,17444.04816,11.07650223,4188.8,1.519653958,378,61.08715562,6.539400929,61.89783607
JKCEMENT,1.851659897,102.3486348,32458.0742,15.87814368,4200.7,1.114219069,247,39.84052313,6.099261543,41.04304869
HDFCAMC,2.261708981,91.01196238,90643.00325,29.47303424,4241.9,1.137168714,111,41.0310861,12.8117138,46.65850097
TCS,1.530328936,126.1704653,1567554.508,50.30324613,4332.55,0.604654186,2,33.04218941,17.16569944,34.14556303
MAZDOCK,4.463268368,96.03698746,90148.37085,35.20601838,4469.65,1.484758407,113,35.06449839,14.43882502,46.5409226
FOSECOIND,2.563444307,114.2886849,2855.992533,27.77185907,4471.95,0.780659323,979,40.91679846,9.964386758,39.12854545
HAL,2.96949636,113.9553662,299253.4054,28.91268018,4474.65,1.132847791,24,35.13291719,10.26886818,39.26668968
BSE,4.009532986,57.47985198,60597.8427,24.77509091,4476.25,1.244180971,151,73.27163791,17.54089916,77.85023278
VSTTILLERS,2.244526188,140.1233956,3925.542337,13.85070392,4543.7,1.529949735,863,33.01827183,4.250170349,32.42641944
GARFIBRES,2.951208544,102.1632513,9292.139391,18.50363958,4559.85,0.777399896,558,41.19038695,7.530951154,44.63297657
SUPREMEIND,2.877390439,84.2121041,58164.3335,22.49449319,4578.9,1.121565482,157,53.31481769,11.3850595,54.37341875
INGERRAND,2.400731452,70.44158642,14494.13152,38.39559358,4591.4,0.31675129,439,60.10172301,24.97825412,65.18024698
THERMAX,2.682635898,57.29822258,51939.51187,15.5301672,4611.35,0.556801273,173,70.04559867,11.69861522,80.49143297
KIRLOSIND,2.750868711,202.3065879,4918.125417,3.437095072,4723.85,1.090372602,776,26.9604507,0.72988929,24.541544
GRWRHITECH,4.494968526,87.50712475,11066.28623,10.42398388,4763.3,,496,36.12891359,5.411916194,54.43328202
CAMS,2.821359921,72.07292398,23902.47862,41.65218979,4850.05,0.602551245,308,56.44565867,26.10466845,67.58795029
HEROMOTOCO,1.865381068,187.3532286,97424.77154,21.63691095,4871.25,1.014837913,97,23.5438136,5.462692486,26.0158062
VHL,3.872163939,579.1188923,1558.937675,5.780426341,4884.6,1.181728406,1259,7.729375153,0.472810827,8.432159642
EICHERMOT,1.863271912,146.2124457,134804.6372,24.22226063,4917.5,0.833879875,63,31.58341253,7.470250927,33.69265191
BRITANNIA,1.557584893,88.83734537,120052.3718,56.83033841,4984.15,0.628434391,72,56.31608237,30.27023861,56.10422035
SKFINDIA,2.216204967,111.7004049,24642.84704,21.96599212,4984.6,0.684885246,301,43.96582879,9.185666587,44.65901964
FINEORG,2.201028286,134.3412663,15826.06641,23.79285446,5161.8,0.282181992,418,36.01334944,8.238237637,38.42304113
PGHL,1.491667829,121.0767967,8642.717229,31.18071878,5206.65,0.639522998,593,39.69283195,16.05736703,43.00287207
CRISIL,2.097865785,90.08764397,38632.9315,33.07713175,5282.8,0.422825743,219,57.7041546,17.64657076,58.67342735
PFIZER,1.839521599,120.5013563,24303.25389,16.20881867,5312.45,0.450140957,304,39.33201794,6.759277852,44.08113813
VESUVIUS,2.720508537,104.92,10905.08378,19.43477249,5373,0.697129396,503,41.67654125,9.136756023,51.21200237
LTTS,1.939465837,123.4061835,57484.60452,26.60422215,5431.2,1.149841779,160,43.87133063,10.74920613,44.09342987
BAYERCROP,2.067390509,164.7675858,26053.38015,26.62950643,5797.1,0.6089533,292,44.95062138,9.143461835,35.18349784
GODFRYPHLP,4.255286419,169.833319,30267.9,22.65873082,5820.75,0.523713187,260,33.50442772,7.13916079,34.27731787
BASF,3.582102026,130.1306565,25224.92314,,5827.55,0.497611986,298,38.80817111,7.825321278,44.78300484
PERSISTENT,2.379584305,47.56933116,90583.64582,24.51027089,5910.9,0.892426986,112,73.47439759,18.27126754,82.83826778
